site,date,year,month_day,code,species,caste,plant,notes
surrey_bend,2022-06-13,2022,13-Jun,1706130102,bom_mix,m,sym_alb,
surrey_bend,2022-06-13,2022,13-Jun,1706130103,bom_mix,m,sym_alb,
surrey_bend,2022-06-13,2022,13-Jun,1706130104,bom_mix,w,sym_alb,
surrey_bend,2022-06-13,2022,13-Jun,1706130105,bom_fla,w,sym_alb,
surrey_bend,2022-06-13,2022,13-Jun,1706130106,bom_fla,w,sym_alb,
surrey_bend,2022-06-13,2022,13-Jun,1706130107,bom_mix,w,sym_alb,
surrey_bend,2022-06-13,2022,13-Jun,1706130108,bom_mix,w,sym_alb,
surrey_bend,2022-06-13,2022,13-Jun,1706130112,bom_mix,w,hie_cae,
surrey_bend,2022-06-13,2022,13-Jun,1706130113,bom_mix,w,hie_cae,
surrey_bend,2022-06-13,2022,13-Jun,1706130114,bom_mix,w,hie_cae,
surrey_bend,2022-06-13,2022,13-Jun,1706130115,bom_fla,w,hie_cae,
surrey_bend,2022-06-13,2022,13-Jun,1706130116,bom_mix,w,hie_cae,
surrey_bend,2022-06-13,2022,13-Jun,1706130117,bom_mix,w,hie_cae,
surrey_bend,2022-06-13,2022,13-Jun,1706130118,bom_vos,w,ran_rep,
surrey_bend,2022-06-13,2022,13-Jun,1706130119,bom_mix,w,ran_rep,
surrey_bend,2022-06-13,2022,13-Jun,1706130120,bom_vos,w,ran_rep,
surrey_bend,2022-06-13,2022,13-Jun,1706130121,bom_mix,w,ran_rep,
surrey_bend,2022-06-13,2022,13-Jun,1706130122,bom_mel,m,ran_rep,
surrey_bend,2022-06-13,2022,13-Jun,1706130123,bom_mel,m,ran_rep,
surrey_bend,2022-06-13,2022,13-Jun,1706130124,bom_mix,w,ran_rep,
surrey_bend,2022-06-13,2022,13-Jun,1706130125,bom_mix,w,ran_rep,
surrey_bend,2022-06-13,2022,13-Jun,1706130126,bom_mel,m,ran_rep,
pacific_spirit,2022-06-14,2022,14-Jun,1106140001,bom_fla,w,rub_all,
pacific_spirit,2022-06-14,2022,14-Jun,1106140002,bom_mix,m,rub_all,
pacific_spirit,2022-06-14,2022,14-Jun,1106140003,bom_mix,m,rub_all,
pacific_spirit,2022-06-14,2022,14-Jun,1106140004,bom_fla,w,rub_all,
pacific_spirit,2022-06-14,2022,14-Jun,1106140005,bom_fla,w,rub_all,
pacific_spirit,2022-06-14,2022,14-Jun,1106140006,bom_mix,w,rub_all,
pacific_spirit,2022-06-14,2022,14-Jun,1106140007,bom_fla,w,rub_all,
pacific_spirit,2022-06-14,2022,14-Jun,1106140008,bom_mix,m,rub_all,
pacific_spirit,2022-06-14,2022,14-Jun,1106140009,bom_fla,m,ger_rob,
pacific_spirit,2022-06-14,2022,14-Jun,1106140101,bom_fla,m,ger_rob,
pacific_spirit,2022-06-14,2022,14-Jun,1106140102,bom_fla,m,ger_rob,
pacific_spirit,2022-06-14,2022,14-Jun,1106140103,bom_mix,m,ran_rep,
pacific_spirit,2022-06-14,2022,14-Jun,1106140104,bom_mel,m,ran_rep,
pacific_spirit,2022-06-14,2022,14-Jun,1106140105,bom_mix,m,ran_rep,
pacific_spirit,2022-06-14,2022,14-Jun,1106140106,bom_sit,m,ger_rob,
pacific_spirit,2022-06-14,2022,14-Jun,1106140107,bom_mix,m,rub_urs,
brae_island,2022-06-20,2022,20-Jun,1406200001,bom_mel,m,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200002,bom_mix,m,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200007,bom_fla,m,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200008,bom_fla,m,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200009,bom_fla,m,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200010,bom_fla,m,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200011,bom_fla,m,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200012,bom_fla,m,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200013,bom_fla,m,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200014,bom_fla,m,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200015,bom_mix,m,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200016,bom_mix,m,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200017,bom_mel,m,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200018,bom_mel,m,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200019,bom_fla,w,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200020,bom_fla,w,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200021,bom_fla,w,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200022,bom_mix,w,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200023,bom_fla,m,ger_rob,
brae_island,2022-06-20,2022,20-Jun,1406200101,bom_fla,m,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200102,bom_fla,w,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200107,bom_fla,m,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200108,bom_mix,m,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200109,bom_fla,w,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200110,bom_fla,m,sym_alb,
brae_island,2022-06-20,2022,20-Jun,1406200111,bom_fla,w,lon_inv,
brae_island,2022-06-20,2022,20-Jun,1406200112,bom_fla,w,lon_inv,
brae_island,2022-06-20,2022,20-Jun,1406200113,bom_fla,m,lon_inv,
brae_island,2022-06-20,2022,20-Jun,1406200114,bom_fla,w,lon_inv,
brae_island,2022-06-20,2022,20-Jun,1406200115,bom_fla,m,lon_inv,
brae_island,2022-06-20,2022,20-Jun,1406200116,bom_fla,m,lon_inv,
brae_island,2022-06-20,2022,20-Jun,1406200117,bom_fla,m,lon_inv,
brae_island,2022-06-20,2022,20-Jun,1406200118,bom_mix,m,lon_inv,
brae_island,2022-06-20,2022,20-Jun,1406200119,bom_fla,w,lon_inv,
brae_island,2022-06-20,2022,20-Jun,1406200120,bom_fla,w,lon_inv,
brae_island,2022-06-20,2022,20-Jun,1406200121,bom_fla,m,lon_inv,
brae_island,2022-06-20,2022,20-Jun,1406200122,bom_fla,w,lon_inv,
brae_island,2022-06-20,2022,20-Jun,1406200123,bom_fla,w,lon_inv,
tynehead,2022-06-23,2022,23-Jun,1506230001,bom_fla,m,tri_pra,
tynehead,2022-06-23,2022,23-Jun,1506230002,bom_fla,w,tri_pra,
tynehead,2022-06-23,2022,23-Jun,1506230003,bom_fla,m,tri_pra,
tynehead,2022-06-23,2022,23-Jun,1506230004,bom_fla,w,tri_pra,
tynehead,2022-06-23,2022,23-Jun,1506230005,bom_fla,m,tri_pra,
tynehead,2022-06-23,2022,23-Jun,1506230006,bom_fla,m,tri_pra,
tynehead,2022-06-23,2022,23-Jun,1506230007,bom_mix,w,tri_rep,
tynehead,2022-06-23,2022,23-Jun,1506230008,bom_vos,w,tri_rep,
tynehead,2022-06-23,2022,23-Jun,1506230009,bom_mix,w,tri_rep,
tynehead,2022-06-23,2022,23-Jun,1506230010,bom_fla,m,tri_rep,
tynehead,2022-06-23,2022,23-Jun,1506230011,bom_mix,m,tri_rep,
tynehead,2022-06-23,2022,23-Jun,1506230012,bom_fla,w,tri_rep,
tynehead,2022-06-23,2022,23-Jun,1506230013,bom_fla,m,tri_rep,
tynehead,2022-06-23,2022,23-Jun,1506230014,bom_fla,m,tri_rep,
tynehead,2022-06-23,2022,23-Jun,1506230015,bom_fla,m,tri_rep,
tynehead,2022-06-23,2022,23-Jun,1506230101,bom_mix,m,hyp_rad,
tynehead,2022-06-23,2022,23-Jun,1506230102,bom_mix,m,hyp_rad,
tynehead,2022-06-23,2022,23-Jun,1506230103,bom_sit,m,hyp_rad,
tynehead,2022-06-23,2022,23-Jun,1506230104,bom_mix,w,tri_rep,
tynehead,2022-06-23,2022,23-Jun,1506230105,bom_mix,m,ran_acr,
tynehead,2022-06-23,2022,23-Jun,1506230106,bom_vos,w,ran_acr,
tynehead,2022-06-23,2022,23-Jun,1506230107,bom_mix,m,ran_acr,
tynehead,2022-06-23,2022,23-Jun,1506230108,bom_imp,w,ran_acr,
tynehead,2022-06-23,2022,23-Jun,1506230109,bom_fla,m,ran_acr,
tynehead,2022-06-23,2022,23-Jun,1506230110,bom_fla,m,tri_rep,
burnaby_lake,2022-06-23,2022,23-Jun,1906230001,bom_fla,w,rub_arm,
burnaby_lake,2022-06-23,2022,23-Jun,1906230003,bom_fla,m,rub_arm,
burnaby_lake,2022-06-23,2022,23-Jun,1906230004,bom_mix,m,rub_arm,
burnaby_lake,2022-06-23,2022,23-Jun,1906230008,bom_fla,w,ran_rep,
burnaby_lake,2022-06-23,2022,23-Jun,1906230013,bom_mix,w,rub_arm,
burnaby_lake,2022-06-23,2022,23-Jun,1906230101,bom_vos,w,sol_dul,
burnaby_lake,2022-06-23,2022,23-Jun,1906230103,bom_mix,q,sol_dul,
burnaby_lake,2022-06-23,2022,23-Jun,1906230104,bom_fla,q,rub_arm,
burnaby_lake,2022-06-23,2022,23-Jun,1906230105,bom_fla,m,rub_arm,
burnaby_lake,2022-06-23,2022,23-Jun,1906230107,bom_fla,m,rub_arm,
burnaby_lake,2022-06-23,2022,23-Jun,1906230108,bom_fla,w,rub_arm,
burnaby_lake,2022-06-23,2022,23-Jun,1906230110,bom_fla,m,rub_arm,
burnaby_lake,2022-06-23,2022,23-Jun,1906230111,bom_mix,w,rub_arm,
burnaby_lake,2022-06-23,2022,23-Jun,1906230113,bom_imp,w,rub_arm,
burnaby_lake,2022-06-23,2022,23-Jun,1906230115,bom_mix,m,rub_arm,
burnaby_lake,2022-06-23,2022,23-Jun,1906230116,bom_mix,w,rub_arm,
burnaby_lake,2022-06-23,2022,23-Jun,1906230118,bom_fla,w,rub_spe,
burnaby_lake,2022-06-23,2022,23-Jun,1906230120,bom_vos,w,rub_arm,
burnaby_lake,2022-06-23,2022,23-Jun,1906230123,bom_fla,w,rub_arm,
burnaby_lake,2022-06-23,2022,23-Jun,1906230125,bom_mix,m,rub_arm,
burnaby_lake,2022-06-23,2022,23-Jun,1906230126,bom_fla,w,rub_arm,
burnaby_lake,2022-06-23,2022,23-Jun,1906230127,unrecorded,m,rub_arm,unrecorded bumble bee
burnaby_lake,2022-06-23,2022,23-Jun,1906230128,bom_fla,w,rub_arm,
surrey_bend,2022-06-23,2022,23-Jun,1706230001,bom_mix,m,sym_alb,
surrey_bend,2022-06-23,2022,23-Jun,1706230002,bom_mix,m,sym_alb,
surrey_bend,2022-06-23,2022,23-Jun,1706230003,bom_mix,m,sym_alb,
surrey_bend,2022-06-23,2022,23-Jun,1706230004,bom_mix,q,sym_alb,
surrey_bend,2022-06-23,2022,23-Jun,1706230005,bom_fla,w,sym_alb,
surrey_bend,2022-06-23,2022,23-Jun,1706230006,bom_mix,m,sym_alb,
surrey_bend,2022-06-23,2022,23-Jun,1706230007,bom_mix,w,sym_alb,
surrey_bend,2022-06-23,2022,23-Jun,1706230008,bom_mix,m,sym_alb,
surrey_bend,2022-06-23,2022,23-Jun,1706230009,bom_mix,w,hyp_rad,
surrey_bend,2022-06-23,2022,23-Jun,1706230010,bom_mix,w,hyp_rad,
surrey_bend,2022-06-23,2022,23-Jun,1706230011,bom_mix,m,hyp_rad,
surrey_bend,2022-06-23,2022,23-Jun,1706230012,bom_mix,w,hyp_rad,
surrey_bend,2022-06-23,2022,23-Jun,1706230013,bom_mel,m,hyp_rad,
surrey_bend,2022-06-23,2022,23-Jun,1706230014,bom_mel,m,hyp_rad,
surrey_bend,2022-06-23,2022,23-Jun,1706230015,bom_fla,w,hyp_rad,
surrey_bend,2022-06-23,2022,23-Jun,1706230101,bom_mel,m,tar_off,
surrey_bend,2022-06-23,2022,23-Jun,1706230102,bom_imp,m,cre_cap,
surrey_bend,2022-06-23,2022,23-Jun,1706230103,bom_mix,m,cre_cap,
surrey_bend,2022-06-23,2022,23-Jun,1706230104,bom_mix,w,ran_rep,
boundary_bay,2022-06-24,2022,24-Jun,1306240001,bom_fla,,sym_alb,unrecorded caste
boundary_bay,2022-06-24,2022,24-Jun,1306240002,bom_mel,m,sym_alb,
boundary_bay,2022-06-24,2022,24-Jun,1306240003,bom_mix,w,sym_alb,
burns_bog,2022-06-24,2022,24-Jun,1806240102,bom_mel,m,rub_arm,
burns_bog,2022-06-24,2022,24-Jun,1806240104,bom_fla,w,rub_arm,
colony_farm,2022-06-27,2022,27-Jun,1606270001,bom_mix,m,rub_arm,
colony_farm,2022-06-27,2022,27-Jun,1606270102,bom_fla,m,sym_alb,
colony_farm,2022-06-27,2022,27-Jun,1606270103,bom_mix,w,rub_arm,
colony_farm,2022-06-27,2022,27-Jun,1606270104,bom_mix,w,sym_alb,
colony_farm,2022-06-27,2022,27-Jun,1606270105,bom_mix,m,rub_arm,
brae_island,2022-06-27,2022,27-Jun,1406270011,bom_mix,m,sym_alb,
brae_island,2022-06-27,2022,27-Jun,1406270015,bom_fla,m,sym_alb,
brae_island,2022-06-27,2022,27-Jun,1406270016,bom_fla,m,ger_rob,
brae_island,2022-06-27,2022,27-Jun,1406270019,bom_mix,m,sym_alb,
brae_island,2022-06-27,2022,27-Jun,1406270110,bom_fla,w,lon_inv,
brae_island,2022-06-27,2022,27-Jun,1406270111,bom_mix,q,lon_inv,
brae_island,2022-06-27,2022,27-Jun,1406270112,bom_fla,w,lon_inv,
iona_beach,2022-06-30,2022,30-Jun,1206300010,bom_fla,w,sym_alb,
iona_beach,2022-06-30,2022,30-Jun,1206300107,bom_mix,w,rub_arm,
iona_beach,2022-06-30,2022,30-Jun,1206300108,bom_vos,w,rub_arm,
iona_beach,2022-06-30,2022,30-Jun,1206300109,bom_mix,w,rub_arm,
pacific_spirit,2022-06-30,2022,30-Jun,1106300101,bom_sit,m,sal_gau,
pacific_spirit,2022-06-30,2022,30-Jun,1106300102,bom_fla,w,sal_gau,
burnaby_lake,2022-07-01,2022,01-Jul,1907010003,bom_vos,w,rub_arm,
burnaby_lake,2022-07-01,2022,01-Jul,1907010010,bom_fla,w,rub_arm,
burnaby_lake,2022-07-01,2022,01-Jul,1907010019,bom_mix,w,rub_arm,
burnaby_lake,2022-07-01,2022,01-Jul,1907010103,bom_vos,w,rub_arm,
burnaby_lake,2022-07-01,2022,01-Jul,1907010107,bom_vos,w,rub_arm,
burnaby_lake,2022-07-01,2022,01-Jul,1907010108,bom_vos,w,rub_arm,
burnaby_lake,2022-07-01,2022,01-Jul,1907010112,bom_vos,w,rub_arm,
burnaby_lake,2022-07-01,2022,01-Jul,1907010113,bom_vos,w,rub_arm,
burnaby_lake,2022-07-01,2022,01-Jul,1907010114,bom_fla,w,rub_arm,
burnaby_lake,2022-07-01,2022,01-Jul,1907010116,bom_imp,w,rub_arm,
burnaby_lake,2022-07-01,2022,01-Jul,1907010117,bom_fla,w,rub_arm,
burnaby_lake,2022-07-01,2022,01-Jul,1907010118,bom_mix,w,rub_arm,
burnaby_lake,2022-07-01,2022,01-Jul,1907010119,bom_fla,w,ran_rep,
burnaby_lake,2022-07-01,2022,01-Jul,1907010127,bom_imp,w,rub_arm,
burnaby_lake,2022-07-01,2022,01-Jul,1907010128,bom_mix,m,rub_arm,
burnaby_lake,2022-07-01,2022,01-Jul,1907010129,bom_mel,w,rub_arm,
burnaby_lake,2022-07-01,2022,01-Jul,1907010131,bom_mix,m,rub_arm,
burnaby_lake,2022-07-01,2022,01-Jul,1907010141,bom_sit,m,rub_arm,
burns_bog,2022-07-05,2022,05-Jul,1807050001,bom_fla,w,vic_cra,
burns_bog,2022-07-05,2022,05-Jul,1807050003,bom_fla,w,vic_cra,
burns_bog,2022-07-05,2022,05-Jul,1807050101,bom_fla,w,rub_arm,
burns_bog,2022-07-05,2022,05-Jul,1807050103,bom_fla,m,vic_cra,
colony_farm,2022-07-08,2022,08-Jul,1607080101,bom_fla,w,vic_cra,
colony_farm,2022-07-08,2022,08-Jul,1607080102,bom_fla,w,vic_cra,
pacific_spirit,2022-07-11,2022,11-Jul,1107110001,bom_vos,q,rub_arm,
pacific_spirit,2022-07-11,2022,11-Jul,1107110101,bom_fla,m,rub_arm,
pacific_spirit,2022-07-11,2022,11-Jul,1107110102,bom_fla,w,con_arv,
pacific_spirit,2022-07-11,2022,11-Jul,1107110103,bom_sit,m,con_arv,
brae_island,2022-07-12,2022,12-Jul,1407120003,bom_fla,w,sym_alb,
brae_island,2022-07-12,2022,12-Jul,1407120007,bom_fla,m,sym_alb,
surrey_bend,2022-07-13,2022,13-Jul,1707130001,bom_fla,w,vic_cra,
surrey_bend,2022-07-13,2022,13-Jul,1707130002,bom_fla,w,vic_cra,
surrey_bend,2022-07-13,2022,13-Jul,1707130003,bom_fla,w,vic_cra,
surrey_bend,2022-07-13,2022,13-Jul,1707130004,bom_fla,w,vic_cra,
surrey_bend,2022-07-13,2022,13-Jul,1707130101,bom_mix,w,cre_cap,
surrey_bend,2022-07-13,2022,13-Jul,1707130102,bom_mix,w,hyp_rad,
surrey_bend,2022-07-13,2022,13-Jul,1707130103,bom_imp,w,hyp_rad,
surrey_bend,2022-07-13,2022,13-Jul,1707130104,bom_mix,w,cre_cap,
surrey_bend,2022-07-13,2022,13-Jul,1707130105,bom_mix,m,sym_alb,
surrey_bend,2022-07-13,2022,13-Jul,1707130106,bom_mix,m,sym_alb,
surrey_bend,2022-07-13,2022,13-Jul,1707130107,bom_mix,m,sym_alb,
surrey_bend,2022-07-13,2022,13-Jul,1707130108,bom_fla,m,sym_alb,
surrey_bend,2022-07-13,2022,13-Jul,1707130109,bom_mix,m,sym_alb,
surrey_bend,2022-07-13,2022,13-Jul,1707130110,bom_mix,m,sym_alb,
surrey_bend,2022-07-13,2022,13-Jul,1707130111,bom_mix,m,sym_alb,
surrey_bend,2022-07-13,2022,13-Jul,1707130112,bom_mix,q,sym_alb,
surrey_bend,2022-07-13,2022,13-Jul,1707130113,bom_mix,m,cre_cap,
surrey_bend,2022-07-13,2022,13-Jul,1707130114,bom_mix,w,sym_alb,
surrey_bend,2022-07-13,2022,13-Jul,1707130115,bom_fla,m,sym_alb,
surrey_bend,2022-07-13,2022,13-Jul,1707130116,bom_mix,m,hol_dis,
surrey_bend,2022-07-13,2022,13-Jul,1707130117,bom_mix,m,sym_alb,
surrey_bend,2022-07-13,2022,13-Jul,1707130118,bom_mix,m,sym_alb,
surrey_bend,2022-07-13,2022,13-Jul,1707130119,bom_mix,m,sym_alb,
surrey_bend,2022-07-13,2022,13-Jul,1707130120,bom_fla,m,sym_alb,
tynehead,2022-07-13,2022,13-Jul,1507130006,bom_fla,m,epi_ang,
tynehead,2022-07-13,2022,13-Jul,1507130007,bom_mix,m,epi_ang,
tynehead,2022-07-13,2022,13-Jul,1507130008,bom_fla,w,epi_ang,
tynehead,2022-07-13,2022,13-Jul,1507130009,bom_sit,m,epi_ang,
tynehead,2022-07-13,2022,13-Jul,1507130010,bom_mix,m,epi_ang,
tynehead,2022-07-13,2022,13-Jul,1507130011,bom_fla,w,epi_ang,
tynehead,2022-07-13,2022,13-Jul,1507130012,bom_fla,w,tri_rep,
tynehead,2022-07-13,2022,13-Jul,1507130013,bom_fla,m,epi_ang,
tynehead,2022-07-13,2022,13-Jul,1507130014,bom_imp,w,hyp_rad,
tynehead,2022-07-13,2022,13-Jul,1507130015,bom_flv,m,hyp_rad,
tynehead,2022-07-13,2022,13-Jul,1507130016,bom_fla,w,tri_rep,
tynehead,2022-07-13,2022,13-Jul,1507130101,bom_fla,m,epi_ang,
tynehead,2022-07-13,2022,13-Jul,1507130102,bom_mix,m,epi_ang,
tynehead,2022-07-13,2022,13-Jul,1507130103,bom_fla,m,epi_ang,
tynehead,2022-07-13,2022,13-Jul,1507130104,bom_mix,m,epi_ang,
tynehead,2022-07-13,2022,13-Jul,1507130105,bom_fla,m,epi_ang,
tynehead,2022-07-13,2022,13-Jul,1507130106,bom_mix,m,epi_ang,
boundary_bay,2022-07-14,2022,14-Jul,1307140001,bom_imp,w,hyp_per,
boundary_bay,2022-07-14,2022,14-Jul,1307140002,bom_imp,w,hyp_per,
boundary_bay,2022-07-14,2022,14-Jul,1307140003,bom_imp,w,hyp_per,
boundary_bay,2022-07-14,2022,14-Jul,1307140004,bom_vos,w,bel_vis,
boundary_bay,2022-07-14,2022,14-Jul,1307140005,bom_imp,w,rub_arm,
boundary_bay,2022-07-14,2022,14-Jul,1307140101,bom_mix,w,sym_alb,
boundary_bay,2022-07-14,2022,14-Jul,1307140102,bom_imp,w,epi_ang,
boundary_bay,2022-07-14,2022,14-Jul,1307140103,bom_imp,w,epi_ang,
boundary_bay,2022-07-14,2022,14-Jul,1307140104,bom_imp,w,epi_ang,
iona_beach,2022-07-14,2022,14-Jul,1207140001,bom_imp,w,rub_arm,
iona_beach,2022-07-14,2022,14-Jul,1207140007,bom_vos,w,rub_arm,
iona_beach,2022-07-14,2022,14-Jul,1207140011,bom_imp,w,rub_arm,
iona_beach,2022-07-14,2022,14-Jul,1207140102,bom_imp,w,rub_arm,
iona_beach,2022-07-14,2022,14-Jul,1207140109,unrecorded,w,hyp_rad,
iona_beach,2022-07-14,2022,14-Jul,1207140110,bom_imp,w,rub_arm,
iona_beach,2022-07-14,2022,14-Jul,1207140117,bom_imp,w,rub_arm,
burns_bog,2022-07-24,2022,24-Jul,1807240001,bom_vos,m,imp_gla,
burns_bog,2022-07-24,2022,24-Jul,1807240002,bom_imp,q,imp_gla,
burns_bog,2022-07-24,2022,24-Jul,1807240003,bom_mix,q,imp_gla,
burns_bog,2022-07-24,2022,24-Jul,1807240004,bom_fla,w,imp_gla,
burns_bog,2022-07-24,2022,24-Jul,1807240005,bom_imp,w,imp_gla,
burns_bog,2022-07-24,2022,24-Jul,1807240006,bom_mix,w,imp_gla,
burns_bog,2022-07-24,2022,24-Jul,1807240007,bom_mix,w,imp_gla,
burns_bog,2022-07-24,2022,24-Jul,1807240008,bom_mix,w,imp_gla,
burns_bog,2022-07-24,2022,24-Jul,1807240009,bom_fla,w,imp_gla,
burns_bog,2022-07-24,2022,24-Jul,1807240010,bom_imp,w,imp_gla,
burns_bog,2022-07-24,2022,24-Jul,1807240101,bom_mix,w,imp_gla,
burns_bog,2022-07-24,2022,24-Jul,1807240102,bom_mix,q,imp_gla,
burns_bog,2022-07-24,2022,24-Jul,1807240103,unrecorded,m,imp_gla,unrecorded bumble bee
burns_bog,2022-07-24,2022,24-Jul,1807240104,bom_imp,w,imp_gla,
burns_bog,2022-07-24,2022,24-Jul,1807240105,bom_imp,w,imp_gla,
burns_bog,2022-07-24,2022,24-Jul,1807240106,bom_imp,w,imp_gla,
burns_bog,2022-07-24,2022,24-Jul,1807240107,bom_mix,w,imp_gla,
burns_bog,2022-07-24,2022,24-Jul,1807240109,bom_imp,w,imp_gla,
colony_farm,2022-07-25,2022,25-Jul,1607250001,bom_imp,w,lat_lat,
colony_farm,2022-07-25,2022,25-Jul,1607250002,bom_fla,w,vic_cra,
colony_farm,2022-07-25,2022,25-Jul,1607250003,bom_vos,w,lat_lat,
colony_farm,2022-07-25,2022,25-Jul,1607250004,bom_vos,,lat_lat,unrecorded caste
colony_farm,2022-07-25,2022,25-Jul,1607250005,bom_vos,w,lat_lat,
colony_farm,2022-07-25,2022,25-Jul,1607250007,bom_imp,w,lat_lat,
colony_farm,2022-07-25,2022,25-Jul,1607250008,bom_fla,w,lat_lat,
colony_farm,2022-07-25,2022,25-Jul,1607250009,bom_vos,,lat_lat,unrecorded caste
colony_farm,2022-07-25,2022,25-Jul,1607250010,bom_fla,w,vic_cra,
colony_farm,2022-07-25,2022,25-Jul,1607250011,bom_fla,m,vic_cra,
colony_farm,2022-07-25,2022,25-Jul,1607250101,bom_vos,w,lat_lat,
colony_farm,2022-07-25,2022,25-Jul,1607250102,bom_vos,w,lat_lat,
colony_farm,2022-07-25,2022,25-Jul,1607250103,bom_vos,w,lat_lat,
colony_farm,2022-07-25,2022,25-Jul,1607250104,bom_fla,m,lat_lat,
colony_farm,2022-07-25,2022,25-Jul,1607250105,bom_fla,m,vic_cra,
colony_farm,2022-07-25,2022,25-Jul,1607250106,bom_imp,w,vic_cra,
colony_farm,2022-07-25,2022,25-Jul,1607250107,bom_fla,w,vic_cra,
surrey_bend,2022-07-25,2022,25-Jul,1707250001,bom_fla,w,vic_cra,
surrey_bend,2022-07-25,2022,25-Jul,1707250101,bom_fla,m,vic_cra,
surrey_bend,2022-07-25,2022,25-Jul,1707250102,bom_imp,w,hyp_per,
tynehead,2022-07-27,2022,27-Jul,1507270001,bom_vos,m,imp_gla,
tynehead,2022-07-27,2022,27-Jul,1507270002,bom_vos,w,imp_gla,
tynehead,2022-07-27,2022,27-Jul,1507270003,bom_vos,m,imp_gla,
tynehead,2022-07-27,2022,27-Jul,1507270004,bom_fla,m,imp_gla,
tynehead,2022-07-27,2022,27-Jul,1507270005,bom_vos,w,imp_gla,
tynehead,2022-07-27,2022,27-Jul,1507270006,bom_vos,w,imp_gla,
tynehead,2022-07-27,2022,27-Jul,1507270007,bom_imp,w,imp_gla,
tynehead,2022-07-27,2022,27-Jul,1507270008,bom_vos,w,tri_rep,
tynehead,2022-07-27,2022,27-Jul,1507270009,bom_vos,m,tri_rep,
tynehead,2022-07-27,2022,27-Jul,1507270101,bom_fla,m,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270102,bom_fla,m,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270103,bom_mix,w,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270104,bom_mix,w,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270105,bom_fla,m,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270106,bom_fla,m,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270107,bom_vos,m,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270108,bom_vos,m,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270109,bom_fla,m,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270110,bom_fla,m,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270111,bom_fla,m,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270112,bom_mix,q,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270113,bom_fla,m,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270114,bom_mix,m,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270115,bom_vos,m,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270116,bom_fla,m,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270117,bom_mix,w,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270118,bom_imp,w,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270119,bom_imp,w,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270120,bom_fla,m,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270121,bom_mix,w,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270122,bom_fla,m,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270123,bom_fla,m,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270124,bom_imp,w,epi_ang,
tynehead,2022-07-27,2022,27-Jul,1507270125,bom_fla,m,epi_ang,
brae_island,2022-07-27,2022,27-Jul,1407270002,bom_fla,w,sym_alb,
brae_island,2022-07-27,2022,27-Jul,1407270004,bom_vos,m,sym_alb,
brae_island,2022-07-27,2022,27-Jul,1407270005,bom_mix,w,sym_alb,
burnaby_lake,2022-07-28,2022,28-Jul,1907280001,bom_fla,w,con_arv,
